id,run,configuration,problem_id,passed,error
20250123_173136#no-translation#九章算術_8_6,0,no-translation,九章算術_8_6,True,
20250123_173136#no-translation#九章算術_8_6,1,no-translation,九章算術_8_6,True,
20250123_173136#no-translation#九章算術_8_6,2,no-translation,九章算術_8_6,True,
20250123_173136#no-translation#九章算術_8_6,3,no-translation,九章算術_8_6,True,
20250123_173136#no-translation#九章算術_8_6,4,no-translation,九章算術_8_6,True,
20250123_173136#no-translation#九章算術_8_7,0,no-translation,九章算術_8_7,True,
20250123_173136#no-translation#九章算術_8_7,1,no-translation,九章算術_8_7,False,"Variable 'a' has wrong value. Expected: 1200, Actual: 17.512877115526123
Variable 'b' has wrong value. Expected: 500, Actual: 10.154525386313466
Variable 'c' has wrong value. Expected: 300, Actual: -71.67034584253128"
20250123_173136#no-translation#九章算術_8_7,2,no-translation,九章算術_8_7,True,
20250123_173136#no-translation#九章算術_8_7,3,no-translation,九章算術_8_7,False,"Variable 'a' has wrong value. Expected: 1200, Actual: 23800/1359
Variable 'b' has wrong value. Expected: 500, Actual: 4600/453
Variable 'c' has wrong value. Expected: 300, Actual: -97400/1359"
20250123_173136#no-translation#九章算術_8_7,4,no-translation,九章算術_8_7,False,"Variable 'a' has wrong value. Expected: 1200, Actual: 800/29
Variable 'b' has wrong value. Expected: 500, Actual: -500/29
Variable 'c' has wrong value. Expected: 300, Actual: -2300/29"
20250123_173136#no-translation#九章算術_8_8,0,no-translation,九章算術_8_8,False,"Variable 'a' has wrong value. Expected: 32/19, Actual: 16/11
Variable 'b' has wrong value. Expected: 24/19, Actual: 16/11"
20250123_173136#no-translation#九章算術_8_8,1,no-translation,九章算術_8_8,False,"Variable 'a' has wrong value. Expected: 32/19, Actual: 8
Variable 'b' has wrong value. Expected: 24/19, Actual: 8"
20250123_173136#no-translation#九章算術_8_8,2,no-translation,九章算術_8_8,False,"Variable 'a' has wrong value. Expected: 32/19, Actual: 8
Variable 'b' has wrong value. Expected: 24/19, Actual: 8"
20250123_173136#no-translation#九章算術_8_8,3,no-translation,九章算術_8_8,False,"Variable 'a' has wrong value. Expected: 32/19, Actual: 16/11
Variable 'b' has wrong value. Expected: 24/19, Actual: 16/11"
20250123_173136#no-translation#九章算術_8_8,4,no-translation,九章算術_8_8,False,"Variable 'a' has wrong value. Expected: 32/19, Actual: 16/11
Variable 'b' has wrong value. Expected: 24/19, Actual: 16/11"
20250123_173136#no-translation#九章算術_8_9,0,no-translation,九章算術_8_9,False,"Variable 'a' has wrong value. Expected: 75/2, Actual: 0
Variable 'b' has wrong value. Expected: 25, Actual: 100"
20250123_173136#no-translation#九章算術_8_9,1,no-translation,九章算術_8_9,False,"Variable 'a' has wrong value. Expected: 75/2, Actual: 100
Variable 'b' has wrong value. Expected: 25, Actual: -100"
20250123_173136#no-translation#九章算術_8_9,2,no-translation,九章算術_8_9,False,"Missing variable in output: 'a'
Missing variable in output: 'b'"
20250123_173136#no-translation#九章算術_8_9,3,no-translation,九章算術_8_9,False,"Variable 'a' has wrong value. Expected: 75/2, Actual: 100
Variable 'b' has wrong value. Expected: 25, Actual: -100"
20250123_173136#no-translation#九章算術_8_9,4,no-translation,九章算術_8_9,False,"Variable 'a' has wrong value. Expected: 75/2, Actual: 100
Variable 'b' has wrong value. Expected: 25, Actual: -100"
20250123_173136#no-translation#九章算術_8_10,0,no-translation,九章算術_8_10,True,
20250123_173136#no-translation#九章算術_8_10,1,no-translation,九章算術_8_10,True,
20250123_173136#no-translation#九章算術_8_10,2,no-translation,九章算術_8_10,True,
20250123_173136#no-translation#九章算術_8_10,3,no-translation,九章算術_8_10,True,
20250123_173136#no-translation#九章算術_8_10,4,no-translation,九章算術_8_10,False,"Variable 'a' has wrong value. Expected: 60000/11, Actual: 3750
Variable 'b' has wrong value. Expected: 20000/11, Actual: 2500"
20250123_173136#no-translation#九章算術_8_11,0,no-translation,九章算術_8_11,False,"Variable 'a' has wrong value. Expected: 160/7, Actual: 20
Variable 'b' has wrong value. Expected: 120/7, Actual: 20
Variable 'c' has wrong value. Expected: 40/7, Actual: 20"
20250123_173136#no-translation#九章算術_8_11,1,no-translation,九章算術_8_11,False,"Variable 'a' has wrong value. Expected: 160/7, Actual: 20
Variable 'b' has wrong value. Expected: 120/7, Actual: 20
Variable 'c' has wrong value. Expected: 40/7, Actual: 20"
20250123_173136#no-translation#九章算術_8_11,2,no-translation,九章算術_8_11,False,"Variable 'a' has wrong value. Expected: 160/7, Actual: 20.0
Variable 'b' has wrong value. Expected: 120/7, Actual: 20.0
Variable 'c' has wrong value. Expected: 40/7, Actual: 20.0"
20250123_173136#no-translation#九章算術_8_11,3,no-translation,九章算術_8_11,True,
20250123_173136#no-translation#九章算術_8_11,4,no-translation,九章算術_8_11,False,"Code error: Fraction(0, 0)"
20250115_183014#no-translation#九章算術_9_19,0,no-translation,九章算術_9_19,False,Code error: 'Fraction' object has no attribute 'sqrt'
20250115_183014#no-translation#九章算術_9_19,1,no-translation,九章算術_9_19,False,"Variable 'a' has wrong value. Expected: 250, Actual: 266.4845211264624"
20250115_183014#no-translation#九章算術_9_19,2,no-translation,九章算術_9_19,False,"Variable 'a' has wrong value. Expected: 250, Actual: 266"
20250115_183014#no-translation#九章算術_9_19,3,no-translation,九章算術_9_19,False,Code error: 'Fraction' object has no attribute 'sqrt'
20250115_183014#no-translation#九章算術_9_19,4,no-translation,九章算術_9_19,False,"Variable 'a' has wrong value. Expected: 250, Actual: 266.4845211264624"
20250115_183014#no-translation#海島算經_1_5,0,no-translation,海島算經_1_5,False,"Variable 'a' has wrong value. Expected: 5/3, Actual: -10/53"
20250115_183014#no-translation#海島算經_1_5,1,no-translation,海島算經_1_5,False,"Variable 'a' has wrong value. Expected: 5/3, Actual: -30/169"
20250115_183014#no-translation#海島算經_1_5,2,no-translation,海島算經_1_5,False,"Variable 'a' has wrong value. Expected: 5/3, Actual: -30/169"
20250115_183014#no-translation#海島算經_1_5,3,no-translation,海島算經_1_5,False,"Variable 'a' has wrong value. Expected: 5/3, Actual: -10/53"
20250115_183014#no-translation#海島算經_1_5,4,no-translation,海島算經_1_5,False,"Variable 'a' has wrong value. Expected: 5/3, Actual: -10/53"
20250115_183014#no-translation#孫子算經_2_25,0,no-translation,孫子算經_2_25,False,"Variable 'd' has wrong value. Expected: 40/31, Actual: 1
Variable 'e' has wrong value. Expected: 80/31, Actual: 2"
20250115_183014#no-translation#孫子算經_2_25,1,no-translation,孫子算經_2_25,True,
20250115_183014#no-translation#孫子算經_2_25,2,no-translation,孫子算經_2_25,True,
20250115_183014#no-translation#孫子算經_2_25,3,no-translation,孫子算經_2_25,False,"Variable 'd' has wrong value. Expected: 40/31, Actual: 1
Variable 'e' has wrong value. Expected: 80/31, Actual: 2"
20250115_183014#no-translation#孫子算經_2_25,4,no-translation,孫子算經_2_25,False,"Code error: invalid syntax. Perhaps you forgot a comma? (<string>, line 15)"
20250115_183014#no-translation#九章算術_5_32,0,no-translation,九章算術_5_32,True,
20250115_183014#no-translation#九章算術_5_32,1,no-translation,九章算術_5_32,True,
20250115_183014#no-translation#九章算術_5_32,2,no-translation,九章算術_5_32,True,
20250115_183014#no-translation#九章算術_5_32,3,no-translation,九章算術_5_32,True,
20250115_183014#no-translation#九章算術_5_32,4,no-translation,九章算術_5_32,True,
20250115_183014#no-translation#五曹算經_1_3,0,no-translation,五曹算經_1_3,False,"Variable 'b' has wrong value. Expected: 120, Actual: 1"
20250115_183014#no-translation#五曹算經_1_3,1,no-translation,五曹算經_1_3,False,"Variable 'b' has wrong value. Expected: 120, Actual: 1"
20250115_183014#no-translation#五曹算經_1_3,2,no-translation,五曹算經_1_3,False,"Variable 'b' has wrong value. Expected: 120, Actual: 1"
20250115_183014#no-translation#五曹算經_1_3,3,no-translation,五曹算經_1_3,False,"Variable 'b' has wrong value. Expected: 120, Actual: 1"
20250115_183014#no-translation#五曹算經_1_3,4,no-translation,五曹算經_1_3,False,"Variable 'b' has wrong value. Expected: 120, Actual: 1"
20250115_183014#no-translation#五曹算經_3_12,0,no-translation,五曹算經_3_12,False,"Variable 'a' has wrong value. Expected: 80000, Actual: 8000"
20250115_183014#no-translation#五曹算經_3_12,1,no-translation,五曹算經_3_12,False,Missing variable in output: 'a'
20250115_183014#no-translation#五曹算經_3_12,2,no-translation,五曹算經_3_12,False,"Variable 'a' has wrong value. Expected: 80000, Actual: 8000"
20250115_183014#no-translation#五曹算經_3_12,3,no-translation,五曹算經_3_12,False,"Variable 'a' has wrong value. Expected: 80000, Actual: 1600"
20250115_183014#no-translation#五曹算經_3_12,4,no-translation,五曹算經_3_12,False,"Variable 'a' has wrong value. Expected: 80000, Actual: 8000"
20250115_183014#no-translation#九章算術_6_22,0,no-translation,九章算術_6_22,False,"Variable 'a' has wrong value. Expected: 25/3, Actual: 10"
20250115_183014#no-translation#九章算術_6_22,1,no-translation,九章算術_6_22,False,"Variable 'a' has wrong value. Expected: 25/3, Actual: 10"
20250115_183014#no-translation#九章算術_6_22,2,no-translation,九章算術_6_22,False,"Variable 'a' has wrong value. Expected: 25/3, Actual: 10"
20250115_183014#no-translation#九章算術_6_22,3,no-translation,九章算術_6_22,False,"Variable 'a' has wrong value. Expected: 25/3, Actual: 10"
20250115_183014#no-translation#九章算術_6_22,4,no-translation,九章算術_6_22,False,"Variable 'a' has wrong value. Expected: 25/3, Actual: 10"
20250115_183014#no-translation#九章算術_4_1,0,no-translation,九章算術_4_1,True,
20250115_183014#no-translation#九章算術_4_1,1,no-translation,九章算術_4_1,True,
20250115_183014#no-translation#九章算術_4_1,2,no-translation,九章算術_4_1,True,
20250115_183014#no-translation#九章算術_4_1,3,no-translation,九章算術_4_1,True,
20250115_183014#no-translation#九章算術_4_1,4,no-translation,九章算術_4_1,True,
20250115_183014#no-translation#九章算術_2_23,0,no-translation,九章算術_2_23,False,"Variable 'a' has wrong value. Expected: 476/45, Actual: 2647/252"
20250115_183014#no-translation#九章算術_2_23,1,no-translation,九章算術_2_23,False,"Variable 'a' has wrong value. Expected: 476/45, Actual: 2647/252"
20250115_183014#no-translation#九章算術_2_23,2,no-translation,九章算術_2_23,False,"Variable 'a' has wrong value. Expected: 476/45, Actual: 2647/252"
20250115_183014#no-translation#九章算術_2_23,3,no-translation,九章算術_2_23,False,"Variable 'a' has wrong value. Expected: 476/45, Actual: 2647/252"
20250115_183014#no-translation#九章算術_2_23,4,no-translation,九章算術_2_23,False,"Variable 'a' has wrong value. Expected: 476/45, Actual: 2647/252"
20250115_183014#no-translation#九章算術_2_39,0,no-translation,九章算術_2_39,False,"Variable 'a' has wrong value. Expected: 979/960, Actual: 160934400
Variable 'b' has wrong value. Expected: 8051, Actual: 79949
Variable 'c' has wrong value. Expected: 68201/46080, Actual: 643737600
Variable 'd' has wrong value. Expected: 8052, Actual: 79949"
20250115_183014#no-translation#九章算術_2_39,1,no-translation,九章算術_2_39,False,"Variable 'a' has wrong value. Expected: 979/960, Actual: 160934400
Variable 'b' has wrong value. Expected: 8051, Actual: 79949
Variable 'c' has wrong value. Expected: 68201/46080, Actual: 643737600
Variable 'd' has wrong value. Expected: 8052, Actual: 79949"
20250115_183014#no-translation#九章算術_2_39,2,no-translation,九章算術_2_39,False,Code error: both arguments should be Rational instances
20250115_183014#no-translation#九章算術_2_39,3,no-translation,九章算術_2_39,False,"Variable 'a' has wrong value. Expected: 979/960, Actual: 0
Variable 'b' has wrong value. Expected: 8051, Actual: 13970
Variable 'c' has wrong value. Expected: 68201/46080, Actual: 0
Variable 'd' has wrong value. Expected: 8052, Actual: 6985"
20250115_183014#no-translation#九章算術_2_39,4,no-translation,九章算術_2_39,False,Code error: both arguments should be Rational instances
20250115_183014#no-translation#九章算術_1_24,0,no-translation,九章算術_1_24,True,
20250115_183014#no-translation#九章算術_1_24,1,no-translation,九章算術_1_24,True,
20250115_183014#no-translation#九章算術_1_24,2,no-translation,九章算術_1_24,True,
20250115_183014#no-translation#九章算術_1_24,3,no-translation,九章算術_1_24,True,
20250115_183014#no-translation#九章算術_1_24,4,no-translation,九章算術_1_24,True,
20250115_183014#no-translation#九章算術_5_5,0,no-translation,九章算術_5_5,True,
20250115_183014#no-translation#九章算術_5_5,1,no-translation,九章算術_5_5,True,
20250115_183014#no-translation#九章算術_5_5,2,no-translation,九章算術_5_5,True,
20250115_183014#no-translation#九章算術_5_5,3,no-translation,九章算術_5_5,True,
20250115_183014#no-translation#九章算術_5_5,4,no-translation,九章算術_5_5,True,
20250115_183014#no-translation#緝古算經_1_10,0,no-translation,緝古算經_1_10,False,"Variable 'a' has wrong value. Expected: 9/5, Actual: 12.114427549242347
Variable 'b' has wrong value. Expected: 13/10, Actual: 11.614427549242347
Variable 'c' has wrong value. Expected: 14/5, Actual: 21.614427549242347"
20250115_183014#no-translation#緝古算經_1_10,1,no-translation,緝古算經_1_10,False,Code error: both arguments should be Rational instances
20250115_183014#no-translation#緝古算經_1_10,2,no-translation,緝古算經_1_10,False,"Variable 'a' has wrong value. Expected: 9/5, Actual: 19.147176022833513
Variable 'b' has wrong value. Expected: 13/10, Actual: 18.647176022833513
Variable 'c' has wrong value. Expected: 14/5, Actual: 19.647176022833513"
20250115_183014#no-translation#緝古算經_1_10,3,no-translation,緝古算經_1_10,False,Code error: both arguments should be Rational instances
20250115_183014#no-translation#緝古算經_1_10,4,no-translation,緝古算經_1_10,False,"Variable 'a' has wrong value. Expected: 9/5, Actual: 19.147176022833513
Variable 'b' has wrong value. Expected: 13/10, Actual: 18.647176022833513
Variable 'c' has wrong value. Expected: 14/5, Actual: 19.647176022833513"
20250115_183014#no-translation#九章算術_2_2,0,no-translation,九章算術_2_2,True,
20250115_183014#no-translation#九章算術_2_2,1,no-translation,九章算術_2_2,False,"Variable 'a' has wrong value. Expected: 54/25, Actual: 108/5"
20250115_183014#no-translation#九章算術_2_2,2,no-translation,九章算術_2_2,True,
20250115_183014#no-translation#九章算術_2_2,3,no-translation,九章算術_2_2,True,
20250115_183014#no-translation#九章算術_2_2,4,no-translation,九章算術_2_2,True,
20250115_183014#no-translation#五曹算經_3_13,0,no-translation,五曹算經_3_13,True,
20250115_183014#no-translation#五曹算經_3_13,1,no-translation,五曹算經_3_13,True,
20250115_183014#no-translation#五曹算經_3_13,2,no-translation,五曹算經_3_13,True,
20250115_183014#no-translation#五曹算經_3_13,3,no-translation,五曹算經_3_13,True,
20250115_183014#no-translation#五曹算經_3_13,4,no-translation,五曹算經_3_13,True,
20250115_183014#no-translation#緝古算經_1_0,0,no-translation,緝古算經_1_0,False,"Variable 'a' has wrong value. Expected: 333/70, Actual: -4620"
20250115_183014#no-translation#緝古算經_1_0,1,no-translation,緝古算經_1_0,False,"Variable 'a' has wrong value. Expected: 333/70, Actual: -3233301/700"
20250115_183014#no-translation#緝古算經_1_0,2,no-translation,緝古算經_1_0,False,"Variable 'a' has wrong value. Expected: 333/70, Actual: -4270"
20250115_183014#no-translation#緝古算經_1_0,3,no-translation,緝古算經_1_0,False,"Variable 'a' has wrong value. Expected: 333/70, Actual: 1537/100"
20250115_183014#no-translation#緝古算經_1_0,4,no-translation,緝古算經_1_0,False,"Variable 'a' has wrong value. Expected: 333/70, Actual: 1537/1000"
20250115_183014#no-translation#九章算術_1_18,0,no-translation,九章算術_1_18,True,
20250115_183014#no-translation#九章算術_1_18,1,no-translation,九章算術_1_18,True,
20250115_183014#no-translation#九章算術_1_18,2,no-translation,九章算術_1_18,True,
20250115_183014#no-translation#九章算術_1_18,3,no-translation,九章算術_1_18,True,
20250115_183014#no-translation#九章算術_1_18,4,no-translation,九章算術_1_18,True,
20250115_183014#no-translation#孫子算經_3_12,0,no-translation,孫子算經_3_12,True,
20250115_183014#no-translation#孫子算經_3_12,1,no-translation,孫子算經_3_12,True,
20250115_183014#no-translation#孫子算經_3_12,2,no-translation,孫子算經_3_12,True,
20250115_183014#no-translation#孫子算經_3_12,3,no-translation,孫子算經_3_12,True,
20250115_183014#no-translation#孫子算經_3_12,4,no-translation,孫子算經_3_12,True,
20250115_183014#no-translation#海島算經_1_4,0,no-translation,海島算經_1_4,False,"Variable 'a' has wrong value. Expected: 8, Actual: 80"
20250115_183014#no-translation#海島算經_1_4,1,no-translation,海島算經_1_4,False,"Variable 'a' has wrong value. Expected: 8, Actual: -8.0"
20250115_183014#no-translation#海島算經_1_4,2,no-translation,海島算經_1_4,True,
20250115_183014#no-translation#海島算經_1_4,3,no-translation,海島算經_1_4,False,"Variable 'a' has wrong value. Expected: 8, Actual: 80"
20250115_183014#no-translation#海島算經_1_4,4,no-translation,海島算經_1_4,False,"Variable 'a' has wrong value. Expected: 8, Actual: 80"
20250115_183014#no-translation#九章算術_2_12,0,no-translation,九章算術_2_12,False,"Variable 'a' has wrong value. Expected: 114/25, Actual: 909/200"
20250115_183014#no-translation#九章算術_2_12,1,no-translation,九章算術_2_12,False,"Variable 'a' has wrong value. Expected: 114/25, Actual: 99/20"
20250115_183014#no-translation#九章算術_2_12,2,no-translation,九章算術_2_12,False,"Variable 'a' has wrong value. Expected: 114/25, Actual: 99/20"
20250115_183014#no-translation#九章算術_2_12,3,no-translation,九章算術_2_12,False,"Variable 'a' has wrong value. Expected: 114/25, Actual: 909/200"
20250115_183014#no-translation#九章算術_2_12,4,no-translation,九章算術_2_12,False,"Variable 'a' has wrong value. Expected: 114/25, Actual: 99/20"
20250115_183014#no-translation#九章算術_9_11,0,no-translation,九章算術_9_11,False,Code error: module 'math' has no attribute 'sqrt相乘倍'
20250115_183014#no-translation#九章算術_9_11,1,no-translation,九章算術_9_11,False,"Variable 'c' has wrong value. Expected: 1, Actual: 3/5"
20250115_183014#no-translation#九章算術_9_11,2,no-translation,九章算術_9_11,False,"Variable 'c' has wrong value. Expected: 1, Actual: 3/5"
20250115_183014#no-translation#九章算術_9_11,3,no-translation,九章算術_9_11,False,"Variable 'c' has wrong value. Expected: 1, Actual: 3/5"
20250115_183014#no-translation#九章算術_9_11,4,no-translation,九章算術_9_11,False,"Variable 'c' has wrong value. Expected: 1, Actual: 3/5"
20250115_183014#no-translation#五曹算經_1_9,0,no-translation,五曹算經_1_9,True,
20250115_183014#no-translation#五曹算經_1_9,1,no-translation,五曹算經_1_9,True,
20250115_183014#no-translation#五曹算經_1_9,2,no-translation,五曹算經_1_9,True,
20250115_183014#no-translation#五曹算經_1_9,3,no-translation,五曹算經_1_9,True,
20250115_183014#no-translation#五曹算經_1_9,4,no-translation,五曹算經_1_9,True,
20250115_183014#no-translation#九章算術_4_9,0,no-translation,九章算術_4_9,False,Code error: name 'One' is not defined
20250115_183014#no-translation#九章算術_4_9,1,no-translation,九章算術_4_9,True,
20250115_183014#no-translation#九章算術_4_9,2,no-translation,九章算術_4_9,False,Code error: name 'One' is not defined
20250115_183014#no-translation#九章算術_4_9,3,no-translation,九章算術_4_9,False,Code error: name 'One' is not defined
20250115_183014#no-translation#九章算術_4_9,4,no-translation,九章算術_4_9,False,Code error: name 'One' is not defined
20250115_183014#no-translation#九章算術_5_1,0,no-translation,九章算術_5_1,False,"Variable 'a' has wrong value. Expected: 1897500, Actual: 1897.5"
20250115_183014#no-translation#九章算術_5_1,1,no-translation,九章算術_5_1,True,
20250115_183014#no-translation#九章算術_5_1,2,no-translation,九章算術_5_1,False,"Variable 'a' has wrong value. Expected: 1897500, Actual: 1897.5"
20250115_183014#no-translation#九章算術_5_1,3,no-translation,九章算術_5_1,False,"Variable 'a' has wrong value. Expected: 1897500, Actual: 1897.5"
20250115_183014#no-translation#九章算術_5_1,4,no-translation,九章算術_5_1,False,"Variable 'a' has wrong value. Expected: 1897500, Actual: 1897.5"
20250115_183014#no-translation#九章算術_3_18,0,no-translation,九章算術_3_18,True,
20250115_183014#no-translation#九章算術_3_18,1,no-translation,九章算術_3_18,True,
20250115_183014#no-translation#九章算術_3_18,2,no-translation,九章算術_3_18,True,
20250115_183014#no-translation#九章算術_3_18,3,no-translation,九章算術_3_18,True,
20250115_183014#no-translation#九章算術_3_18,4,no-translation,九章算術_3_18,True,
20250115_183014#no-translation#海島算經_1_7,0,no-translation,海島算經_1_7,False,"Code error: unmatched ')' (<string>, line 25)"
20250115_183014#no-translation#海島算經_1_7,1,no-translation,海島算經_1_7,False,"Variable 'a' has wrong value. Expected: 117/50, Actual: -1170"
20250115_183014#no-translation#海島算經_1_7,2,no-translation,海島算經_1_7,False,"Variable 'a' has wrong value. Expected: 117/50, Actual: -1170"
20250115_183014#no-translation#海島算經_1_7,3,no-translation,海島算經_1_7,False,"Variable 'a' has wrong value. Expected: 117/50, Actual: -1170"
20250115_183014#no-translation#海島算經_1_7,4,no-translation,海島算經_1_7,False,"Variable 'a' has wrong value. Expected: 117/50, Actual: -1170"
20250115_183014#no-translation#海島算經_1_2,0,no-translation,海島算經_1_2,False,"Variable 'a' has wrong value. Expected: 151/48, Actual: -18573/17
Variable 'b' has wrong value. Expected: 83/20, Actual: 1245/151"
20250115_183014#no-translation#海島算經_1_2,1,no-translation,海島算經_1_2,False,"Variable 'a' has wrong value. Expected: 151/48, Actual: -6191/1020
Variable 'b' has wrong value. Expected: 83/20, Actual: -913/68"
20250115_183014#no-translation#海島算經_1_2,2,no-translation,海島算經_1_2,False,"Variable 'a' has wrong value. Expected: 151/48, Actual: 18737/27
Variable 'b' has wrong value. Expected: 83/20, Actual: 40865/27"
20250115_183014#no-translation#海島算經_1_2,3,no-translation,海島算經_1_2,False,"Variable 'a' has wrong value. Expected: 151/48, Actual: -18573/17
Variable 'b' has wrong value. Expected: 83/20, Actual: -41085/17"
20250115_183014#no-translation#海島算經_1_2,4,no-translation,海島算經_1_2,False,"Variable 'a' has wrong value. Expected: 151/48, Actual: 18737/27
Variable 'b' has wrong value. Expected: 83/20, Actual: 40865/27"
20250123_173136#no-translation#孫子算經_2_15,0,no-translation,孫子算經_2_15,False,"Variable 'a' has wrong value. Expected: 2897/2, Actual: 7261/5"
20250123_173136#no-translation#孫子算經_2_15,1,no-translation,孫子算經_2_15,False,"Variable 'a' has wrong value. Expected: 2897/2, Actual: 14483/10"
20250123_173136#no-translation#孫子算經_2_15,2,no-translation,孫子算經_2_15,True,
20250123_173136#no-translation#孫子算經_2_15,3,no-translation,孫子算經_2_15,True,
20250123_173136#no-translation#孫子算經_2_15,4,no-translation,孫子算經_2_15,False,"Variable 'a' has wrong value. Expected: 2897/2, Actual: 7246/5"
20250115_183014#no-translation#九章算術_3_12,0,no-translation,九章算術_3_12,False,"Variable 'a' has wrong value. Expected: 675/8, Actual: 225/4"
20250115_183014#no-translation#九章算術_3_12,1,no-translation,九章算術_3_12,False,"Variable 'a' has wrong value. Expected: 675/8, Actual: 225/4"
20250115_183014#no-translation#九章算術_3_12,2,no-translation,九章算術_3_12,False,"Variable 'a' has wrong value. Expected: 675/8, Actual: 225/4"
20250115_183014#no-translation#九章算術_3_12,3,no-translation,九章算術_3_12,False,"Variable 'a' has wrong value. Expected: 675/8, Actual: 225/4"
20250115_183014#no-translation#九章算術_3_12,4,no-translation,九章算術_3_12,False,"Variable 'a' has wrong value. Expected: 675/8, Actual: 675/2"
20250115_183014#no-translation#九章算術_6_10,0,no-translation,九章算術_6_10,True,
20250115_183014#no-translation#九章算術_6_10,1,no-translation,九章算術_6_10,False,"Variable 'a' has wrong value. Expected: 2000/81, Actual: 200/81"
20250115_183014#no-translation#九章算術_6_10,2,no-translation,九章算術_6_10,True,
20250115_183014#no-translation#九章算術_6_10,3,no-translation,九章算術_6_10,True,
20250115_183014#no-translation#九章算術_6_10,4,no-translation,九章算術_6_10,True,
20250115_183014#no-translation#九章算術_3_8,0,no-translation,九章算術_3_8,False,"Variable 'a' has wrong value. Expected: 27/10, Actual: 90/31
Variable 'b' has wrong value. Expected: 9/2, Actual: 54/31
Variable 'c' has wrong value. Expected: 9/5, Actual: 135/31"
20250115_183014#no-translation#九章算術_3_8,1,no-translation,九章算術_3_8,False,"Variable 'a' has wrong value. Expected: 27/10, Actual: 90/31
Variable 'b' has wrong value. Expected: 9/2, Actual: 54/31
Variable 'c' has wrong value. Expected: 9/5, Actual: 135/31"
20250115_183014#no-translation#九章算術_3_8,2,no-translation,九章算術_3_8,False,Code error: name '総量' is not defined
20250115_183014#no-translation#九章算術_3_8,3,no-translation,九章算術_3_8,False,Code error: name '総量' is not defined
20250115_183014#no-translation#九章算術_3_8,4,no-translation,九章算術_3_8,False,Code error: name '实' is not defined
20250115_183014#no-translation#九章算術_4_15,0,no-translation,九章算術_4_15,True,
20250115_183014#no-translation#九章算術_4_15,1,no-translation,九章算術_4_15,True,
20250115_183014#no-translation#九章算術_4_15,2,no-translation,九章算術_4_15,True,
20250115_183014#no-translation#九章算術_4_15,3,no-translation,九章算術_4_15,True,
20250115_183014#no-translation#九章算術_4_15,4,no-translation,九章算術_4_15,True,
20250115_183014#no-translation#緝古算經_1_19,0,no-translation,緝古算經_1_19,False,"Variable 'a' has wrong value. Expected: 44/5, Actual: 9.973333333333334"
20250115_183014#no-translation#緝古算經_1_19,1,no-translation,緝古算經_1_19,False,"Variable 'a' has wrong value. Expected: 44/5, Actual: 9.973333333333334"
20250115_183014#no-translation#緝古算經_1_19,2,no-translation,緝古算經_1_19,False,"Variable 'a' has wrong value. Expected: 44/5, Actual: 9.973333333333334"
20250115_183014#no-translation#緝古算經_1_19,3,no-translation,緝古算經_1_19,False,"Variable 'a' has wrong value. Expected: 44/5, Actual: 9.973333333333334"
20250115_183014#no-translation#緝古算經_1_19,4,no-translation,緝古算經_1_19,False,"Variable 'a' has wrong value. Expected: 44/5, Actual: 9.973333333333334"
20250115_183014#no-translation#五曹算經_5_8,0,no-translation,五曹算經_5_8,True,
20250115_183014#no-translation#五曹算經_5_8,1,no-translation,五曹算經_5_8,True,
20250115_183014#no-translation#五曹算經_5_8,2,no-translation,五曹算經_5_8,True,
20250115_183014#no-translation#五曹算經_5_8,3,no-translation,五曹算經_5_8,True,
20250115_183014#no-translation#五曹算經_5_8,4,no-translation,五曹算經_5_8,True,
20250115_183014#no-translation#緝古算經_1_7,0,no-translation,緝古算經_1_7,False,Code error: both arguments should be Rational instances
20250115_183014#no-translation#緝古算經_1_7,1,no-translation,緝古算經_1_7,False,Code error: both arguments should be Rational instances
20250115_183014#no-translation#緝古算經_1_7,2,no-translation,緝古算經_1_7,False,"Variable 'a' has wrong value. Expected: 24/5, Actual: -120566574/756191
Variable 'b' has wrong value. Expected: 18/5, Actual: -60283287/756191
Variable 'c' has wrong value. Expected: 33/5, Actual: -58014714/756191"
20250115_183014#no-translation#緝古算經_1_7,3,no-translation,緝古算經_1_7,False,Code error: both arguments should be Rational instances
20250115_183014#no-translation#緝古算經_1_7,4,no-translation,緝古算經_1_7,False,"Variable 'a' has wrong value. Expected: 24/5, Actual: -84222490/476659
Variable 'b' has wrong value. Expected: 18/5, Actual: -42111245/476659
Variable 'c' has wrong value. Expected: 33/5, Actual: -40681268/476659"
20250123_173136#no-translation#五曹算經_2_0,0,no-translation,五曹算經_2_0,True,
20250123_173136#no-translation#五曹算經_2_0,1,no-translation,五曹算經_2_0,True,
20250123_173136#no-translation#五曹算經_2_0,2,no-translation,五曹算經_2_0,True,
20250123_173136#no-translation#五曹算經_2_0,3,no-translation,五曹算經_2_0,True,
20250123_173136#no-translation#五曹算經_2_0,4,no-translation,五曹算經_2_0,True,
20250115_183014#no-translation#九章算術_4_10,0,no-translation,九章算術_4_10,True,
20250115_183014#no-translation#九章算術_4_10,1,no-translation,九章算術_4_10,True,
20250115_183014#no-translation#九章算術_4_10,2,no-translation,九章算術_4_10,True,
20250115_183014#no-translation#九章算術_4_10,3,no-translation,九章算術_4_10,True,
20250115_183014#no-translation#九章算術_4_10,4,no-translation,九章算術_4_10,True,
